GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - 12:00 a.m. to 4:59 a.m.,Estimate; Total: - 5:00 a.m. to 5:29 a.m.,Estimate; Total: - 5:30 a.m. to 5:59 a.m.,Estimate; Total: - 6:00 a.m. to 6:29 a.m.,Estimate; Total: - 6:30 a.m. to 6:59 a.m.,Estimate; Total: - 7:00 a.m. to 7:29 a.m.,Estimate; Total: - 7:30 a.m. to 7:59 a.m.,Estimate; Total: - 8:00 a.m. to 8:29 a.m.,Estimate; Total: - 8:30 a.m. to 8:59 a.m.,Estimate; Total: - 9:00 a.m. to 9:59 a.m.,Estimate; Total: - 10:00 a.m. to 10:59 a.m.,Estimate; Total: - 11:00 a.m. to 11:59 a.m.,Estimate; Total: - 12:00 p.m. to 3:59 p.m.,Estimate; Total: - 4:00 p.m. to 11:59 p.m.
8600000US67761,67761,ZCTA5 67761,83,0,0,0,3,6,36,21,3,0,8,1,1,4,0
8600000US67762,67762,ZCTA5 67762,147,6,4,0,19,11,70,18,5,0,11,0,0,0,3
8600000US67764,67764,ZCTA5 67764,207,7,0,0,0,18,57,44,35,1,19,1,0,4,21
8600000US67801,67801,ZCTA5 67801,14482,1219,1282,1110,925,1019,1834,2451,1056,261,459,220,89,1604,953
8600000US67831,67831,ZCTA5 67831,443,12,41,7,14,27,87,138,39,30,14,11,2,11,10
8600000US67834,67834,ZCTA5 67834,519,34,4,33,14,17,115,85,86,17,6,2,5,97,4
8600000US67835,67835,ZCTA5 67835,1385,83,66,86,97,85,219,329,141,60,80,9,0,45,85
8600000US67836,67836,ZCTA5 67836,35,0,0,2,0,14,6,5,8,0,0,0,0,0,0
8600000US67837,67837,ZCTA5 67837,437,0,11,20,25,30,87,114,106,22,16,0,0,0,6
8600000US67838,67838,ZCTA5 67838,533,27,63,14,55,36,87,72,22,6,42,15,2,62,30
8600000US67839,67839,ZCTA5 67839,589,8,28,12,24,97,72,147,128,12,37,6,0,18,0
8600000US67840,67840,ZCTA5 67840,31,0,0,0,4,0,19,2,3,0,2,1,0,0,0
8600000US67841,67841,ZCTA5 67841,112,13,7,2,13,2,51,12,1,3,0,5,0,3,0
8600000US67842,67842,ZCTA5 67842,227,19,2,6,10,44,54,21,23,0,13,13,0,22,0
8600000US67843,67843,ZCTA5 67843,24,0,0,0,0,0,0,0,14,0,0,0,0,10,0
8600000US67844,67844,ZCTA5 67844,355,2,17,15,19,29,78,57,64,12,17,2,8,28,7
8600000US67846,67846,ZCTA5 67846,16462,1350,895,315,1022,1552,2260,2671,1654,557,597,207,163,1913,1306
8600000US67849,67849,ZCTA5 67849,177,1,11,12,38,10,28,26,17,8,8,3,5,6,4
8600000US67850,67850,ZCTA5 67850,230,10,5,6,12,9,60,35,24,5,24,1,0,9,30
8600000US67851,67851,ZCTA5 67851,1307,38,38,75,125,151,254,250,166,8,10,8,0,100,84
8600000US67853,67853,ZCTA5 67853,428,13,17,9,41,29,123,120,34,4,15,7,0,10,6
8600000US67854,67854,ZCTA5 67854,692,23,32,18,75,108,106,159,74,57,14,6,0,4,16
8600000US67855,67855,ZCTA5 67855,715,14,31,15,22,83,200,150,92,18,3,22,0,10,55
8600000US67857,67857,ZCTA5 67857,44,0,0,0,3,0,4,0,0,27,0,0,0,10,0
8600000US67859,67859,ZCTA5 67859,334,78,31,11,18,57,28,42,29,2,10,0,2,0,26
8600000US67860,67860,ZCTA5 67860,1065,26,26,30,73,105,338,140,111,38,17,64,5,55,37
8600000US67861,67861,ZCTA5 67861,806,49,43,46,29,59,154,147,143,41,32,6,0,24,33
8600000US67862,67862,ZCTA5 67862,219,27,7,18,16,8,42,62,31,8,0,0,0,0,0
8600000US67863,67863,ZCTA5 67863,136,6,0,10,5,47,28,19,0,0,3,0,0,12,6
8600000US67864,67864,ZCTA5 67864,870,32,16,41,86,109,136,189,91,45,43,6,0,57,19
8600000US67865,67865,ZCTA5 67865,513,27,7,23,48,38,99,76,86,19,25,12,0,30,23
8600000US67867,67867,ZCTA5 67867,822,29,14,30,54,43,124,187,182,58,24,6,0,42,29
8600000US67868,67868,ZCTA5 67868,75,0,0,0,0,8,0,31,36,0,0,0,0,0,0
8600000US67869,67869,ZCTA5 67869,648,23,18,55,51,62,114,131,103,28,8,3,0,15,37
8600000US67870,67870,ZCTA5 67870,610,14,15,58,76,84,122,119,38,10,38,8,0,20,8
8600000US67871,67871,ZCTA5 67871,2381,113,61,134,159,196,385,544,371,103,186,6,4,79,40
8600000US67876,67876,ZCTA5 67876,628,14,15,6,52,78,179,156,58,15,10,23,0,15,7
8600000US67877,67877,ZCTA5 67877,1080,86,30,70,113,80,195,229,121,77,36,6,4,17,16
8600000US67878,67878,ZCTA5 67878,1061,101,165,77,139,116,141,88,90,15,31,7,0,14,77
8600000US67879,67879,ZCTA5 67879,503,13,28,23,62,40,122,78,74,18,14,3,0,26,2
8600000US67880,67880,ZCTA5 67880,3391,236,98,134,262,549,431,700,440,77,123,95,3,98,145
8600000US67882,67882,ZCTA5 67882,144,0,0,0,0,14,39,58,13,6,0,0,0,0,14
8600000US67901,67901,ZCTA5 67901,10015,534,586,643,850,624,1255,1117,948,225,393,285,64,1754,737
8600000US67950,67950,ZCTA5 67950,800,13,21,129,145,62,70,130,173,5,0,6,0,26,20
8600000US67951,67951,ZCTA5 67951,2204,47,41,39,196,290,342,473,386,88,35,49,0,88,130
8600000US67952,67952,ZCTA5 67952,236,7,2,23,27,40,45,46,18,0,7,2,5,0,14
8600000US67953,67953,ZCTA5 67953,68,0,0,0,12,0,9,12,7,16,1,0,0,11,0
8600000US67954,67954,ZCTA5 67954,312,5,1,11,20,31,117,52,9,19,11,10,0,12,14
8600000US68001,68001,ZCTA5 68001,54,5,8,2,3,2,7,14,1,9,0,0,0,2,1
8600000US68002,68002,ZCTA5 68002,1418,40,31,64,96,204,230,232,187,22,120,35,5,78,74
8600000US68003,68003,ZCTA5 68003,2615,62,123,86,421,264,536,298,317,109,99,51,9,82,158
8600000US68004,68004,ZCTA5 68004,490,19,34,28,16,62,115,149,30,6,10,8,0,10,3
8600000US68005,68005,ZCTA5 68005,11074,473,414,427,942,1077,1845,1399,1043,522,432,327,208,761,1204
8600000US68007,68007,ZCTA5 68007,4736,124,66,186,398,532,1092,885,444,237,123,98,55,204,292
8600000US68008,68008,ZCTA5 68008,5804,163,158,443,451,861,911,1203,519,116,195,145,5,273,361
8600000US68010,68010,ZCTA5 68010,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0
8600000US68014,68014,ZCTA5 68014,92,36,4,5,5,4,14,10,4,0,0,0,0,1,9
8600000US68015,68015,ZCTA5 68015,556,25,56,42,49,44,104,110,16,4,20,10,0,33,43
8600000US68016,68016,ZCTA5 68016,185,14,7,29,21,19,50,24,8,5,3,0,0,2,3
8600000US68017,68017,ZCTA5 68017,831,25,1,33,121,59,183,122,48,57,10,54,10,61,47
8600000US68018,68018,ZCTA5 68018,221,0,3,27,17,52,65,37,5,2,0,0,0,9,4
8600000US68019,68019,ZCTA5 68019,200,2,7,2,43,30,29,31,14,13,0,4,0,18,7
8600000US68020,68020,ZCTA5 68020,182,8,2,15,7,27,37,11,25,0,22,0,0,12,16
8600000US68022,68022,ZCTA5 68022,10993,180,368,283,924,1138,2385,1941,1340,602,531,172,117,527,485
8600000US68023,68023,ZCTA5 68023,1412,19,53,102,156,243,187,278,166,61,11,16,5,42,73
8600000US68025,68025,ZCTA5 68025,14391,842,602,1007,1416,1316,2080,2000,1034,476,718,257,132,1280,1231
8600000US68028,68028,ZCTA5 68028,6749,266,197,367,380,765,1379,959,922,288,251,151,86,359,379
8600000US68029,68029,ZCTA5 68029,427,5,27,34,34,31,131,40,16,0,0,37,18,12,42
8600000US68030,68030,ZCTA5 68030,412,25,12,31,39,37,70,89,40,12,2,5,0,21,29
8600000US68031,68031,ZCTA5 68031,823,43,61,40,72,77,192,129,96,10,15,11,0,22,55
8600000US68033,68033,ZCTA5 68033,180,4,0,4,10,22,56,47,11,0,2,0,0,5,19
8600000US68034,68034,ZCTA5 68034,322,3,20,17,30,34,52,50,20,11,3,11,0,23,48
8600000US68036,68036,ZCTA5 68036,99,0,26,0,7,2,18,2,0,0,2,0,0,28,14
8600000US68037,68037,ZCTA5 68037,1112,16,26,117,180,202,134,155,82,24,22,17,12,55,70
8600000US68038,68038,ZCTA5 68038,584,29,45,51,34,70,86,136,59,13,20,0,0,20,21
8600000US68039,68039,ZCTA5 68039,283,0,7,6,9,10,31,68,51,9,6,7,6,44,29
8600000US68040,68040,ZCTA5 68040,283,42,45,12,23,21,57,32,21,2,2,1,0,16,9
8600000US68041,68041,ZCTA5 68041,606,43,7,56,111,108,78,78,26,17,7,0,2,32,41
8600000US68042,68042,ZCTA5 68042,48,2,1,2,11,4,2,5,5,2,0,2,0,2,10
8600000US68044,68044,ZCTA5 68044,197,22,9,15,19,6,75,0,0,0,5,5,3,4,34
8600000US68045,68045,ZCTA5 68045,791,47,24,55,103,82,124,140,81,33,14,2,37,32,17
8600000US68046,68046,ZCTA5 68046,14590,513,284,768,1256,1989,2637,2310,1359,672,577,309,162,714,1040
8600000US68047,68047,ZCTA5 68047,863,32,26,34,89,94,145,180,100,26,46,20,0,37,34
8600000US68048,68048,ZCTA5 68048,6353,209,206,401,819,778,862,915,607,196,256,83,138,499,384
8600000US68050,68050,ZCTA5 68050,318,17,61,17,26,23,59,18,10,4,31,0,0,12,40
8600000US68055,68055,ZCTA5 68055,124,0,4,5,13,14,18,34,15,1,2,2,0,7,9
8600000US68057,68057,ZCTA5 68057,775,53,86,27,38,108,135,79,49,20,39,20,0,77,44
8600000US68058,68058,ZCTA5 68058,159,1,7,4,1,16,70,39,1,3,16,0,0,1,0
8600000US68059,68059,ZCTA5 68059,1497,50,30,29,194,182,213,287,104,83,59,19,8,124,115
8600000US68061,68061,ZCTA5 68061,965,40,34,82,60,120,221,132,112,54,31,0,2,40,37
8600000US68062,68062,ZCTA5 68062,147,13,4,16,12,37,15,17,9,1,0,0,0,9,14
8600000US68063,68063,ZCTA5 68063,108,4,7,4,9,13,7,8,20,4,9,0,0,3,20
8600000US68064,68064,ZCTA5 68064,1571,79,35,91,205,203,282,213,181,51,51,47,0,72,61
8600000US68065,68065,ZCTA5 68065,818,52,26,36,87,103,77,122,45,21,53,34,6,75,81
8600000US68066,68066,ZCTA5 68066,2659,105,70,144,268,454,499,507,138,52,128,70,18,90,116
8600000US68067,68067,ZCTA5 68067,364,6,9,13,12,30,47,159,24,14,5,9,0,18,18
8600000US68068,68068,ZCTA5 68068,22,5,0,1,5,0,3,2,2,1,1,0,0,2,0
8600000US68069,68069,ZCTA5 68069,1329,77,43,25,179,202,172,158,153,66,25,30,17,22,160
8600000US68070,68070,ZCTA5 68070,269,14,13,11,12,27,74,68,8,6,16,4,0,10,6
8600000US68071,68071,ZCTA5 68071,620,0,2,7,14,34,83,224,78,16,44,9,2,43,64
8600000US68072,68072,ZCTA5 68072,30,2,2,0,14,2,0,0,4,2,0,0,4,0,0
8600000US68073,68073,ZCTA5 68073,974,61,21,66,87,161,183,164,68,23,31,33,10,40,26
8600000US68102,68102,ZCTA5 68102,3768,40,112,75,320,244,537,613,492,249,223,74,55,385,349
8600000US68104,68104,ZCTA5 68104,17131,798,289,916,1332,1633,2148,2519,1819,938,835,376,388,1650,1490
8600000US68105,68105,ZCTA5 68105,10951,351,354,482,985,1028,1748,1343,1125,665,496,271,168,1028,907
8600000US68106,68106,ZCTA5 68106,11213,308,266,414,700,1023,1442,1986,1422,783,529,200,243,842,1055
8600000US68107,68107,ZCTA5 68107,13503,871,581,1372,1614,1139,2135,1281,767,426,487,411,168,1142,1109
8600000US68108,68108,ZCTA5 68108,6672,376,333,445,505,635,1057,825,554,333,306,176,64,351,712
8600000US68110,68110,ZCTA5 68110,2720,184,106,152,192,132,604,273,296,65,126,46,24,278,242
8600000US68111,68111,ZCTA5 68111,7965,389,333,400,596,670,1213,554,782,353,344,315,125,892,999
8600000US68112,68112,ZCTA5 68112,4889,192,167,279,398,491,1046,667,320,187,218,24,28,485,387
8600000US68113,68113,ZCTA5 68113,458,19,4,10,18,68,130,47,55,4,4,4,0,24,71
8600000US68114,68114,ZCTA5 68114,8833,301,146,285,375,774,1226,1647,1266,526,709,412,128,497,541
8600000US68116,68116,ZCTA5 68116,16030,312,293,510,1268,2171,3163,2723,1912,748,932,246,305,598,849
8600000US68117,68117,ZCTA5 68117,4186,231,174,306,417,355,499,678,294,180,172,45,113,361,361
8600000US68118,68118,ZCTA5 68118,4805,41,44,134,283,487,1036,919,643,254,376,95,66,277,150
8600000US68122,68122,ZCTA5 68122,5605,96,180,229,343,617,831,1311,643,213,239,99,105,337,362
8600000US68123,68123,ZCTA5 68123,16360,583,457,838,1323,2171,3570,2100,1352,935,515,279,102,709,1426
8600000US68124,68124,ZCTA5 68124,7482,172,82,193,436,713,1091,1448,1338,520,426,155,131,393,384
8600000US68127,68127,ZCTA5 68127,13166,503,419,477,788,1435,2305,1793,1292,819,588,461,130,1180,976
8600000US68128,68128,ZCTA5 68128,10429,436,299,256,1093,1480,1913,1803,889,553,235,190,47,479,756
8600000US68130,68130,ZCTA5 68130,9956,222,126,173,678,1039,2343,1810,1516,480,382,147,141,449,450
8600000US68131,68131,ZCTA5 68131,5911,219,111,195,309,489,695,684,529,369,632,195,66,679,739
8600000US68132,68132,ZCTA5 68132,7108,89,53,74,330,736,995,1465,841,568,532,228,23,557,617
8600000US68133,68133,ZCTA5 68133,5133,55,107,112,390,415,1500,864,499,213,90,143,28,345,372
8600000US68134,68134,ZCTA5 68134,15773,570,415,659,1225,1593,1897,1987,1926,783,823,507,298,1606,1484
8600000US68135,68135,ZCTA5 68135,14710,383,284,504,1345,1713,3203,2341,1731,645,756,143,94,644,924
8600000US68136,68136,ZCTA5 68136,8957,139,128,524,708,1059,2290,1367,943,434,277,88,92,378,530
8600000US68137,68137,ZCTA5 68137,13544,318,300,781,1048,1616,2466,1989,1444,654,521,310,268,889,940
8600000US68138,68138,ZCTA5 68138,7259,213,136,290,713,1122,1468,795,725,229,344,178,182,390,474
8600000US68142,68142,ZCTA5 68142,2003,36,65,98,182,208,360,276,300,49,107,65,41,73,143
8600000US68144,68144,ZCTA5 68144,12485,176,208,479,698,1336,2251,2210,1535,754,727,242,92,842,935
8600000US68147,68147,ZCTA5 68147,5195,194,75,313,685,556,957,884,345,287,149,77,61,243,369
8600000US68152,68152,ZCTA5 68152,2900,144,98,126,254,407,497,346,411,132,134,46,28,174,103
8600000US68154,68154,ZCTA5 68154,13050,241,223,290,746,1502,2436,2011,1605,870,870,281,163,937,875
8600000US68157,68157,ZCTA5 68157,3115,109,90,104,239,337,578,475,366,171,83,102,31,210,220
8600000US68164,68164,ZCTA5 68164,16096,381,338,608,1234,1922,2742,2548,1742,887,897,404,235,960,1198
8600000US68178,68178,ZCTA5 68178,465,0,0,6,0,0,0,0,14,22,30,48,18,201,126
8600000US68301,68301,ZCTA5 68301,694,0,28,66,136,127,169,62,53,4,13,2,0,19,15
8600000US68303,68303,ZCTA5 68303,133,10,31,4,8,9,27,11,4,4,17,2,0,4,2
8600000US68304,68304,ZCTA5 68304,238,0,22,2,28,10,71,40,34,6,1,0,3,2,19
8600000US68305,68305,ZCTA5 68305,1726,57,68,192,234,293,170,290,67,32,94,27,0,104,98
8600000US68307,68307,ZCTA5 68307,202,2,18,19,23,40,31,43,5,0,4,0,0,9,8
8600000US68309,68309,ZCTA5 68309,55,8,0,0,15,2,5,8,0,0,0,3,0,7,7
8600000US68310,68310,ZCTA5 68310,6809,246,290,397,617,716,903,1323,547,195,292,55,70,493,665
8600000US68313,68313,ZCTA5 68313,304,25,36,32,34,23,41,52,14,2,4,1,4,15,21
8600000US68314,68314,ZCTA5 68314,238,15,5,46,41,7,29,49,4,8,4,0,2,5,23
8600000US68315,68315,ZCTA5 68315,26,0,1,0,10,2,7,0,6,0,0,0,0,0,0
8600000US68316,68316,ZCTA5 68316,289,0,3,5,26,73,52,85,0,17,7,1,0,4,16
8600000US68317,68317,ZCTA5 68317,867,26,29,37,114,136,170,148,49,13,52,0,6,42,45
8600000US68318,68318,ZCTA5 68318,192,11,20,0,25,21,65,18,5,3,1,3,3,11,6
8600000US68319,68319,ZCTA5 68319,339,9,4,9,15,40,108,75,12,5,6,0,6,21,29
8600000US68320,68320,ZCTA5 68320,181,0,29,0,13,14,37,22,5,0,2,0,0,50,9
8600000US68321,68321,ZCTA5 68321,143,6,0,24,6,49,26,10,2,0,5,4,0,2,9
8600000US68322,68322,ZCTA5 68322,186,12,10,2,13,23,43,37,12,1,17,2,0,0,14
8600000US68323,68323,ZCTA5 68323,108,0,0,6,32,16,16,15,9,0,8,0,0,6,0
8600000US68324,68324,ZCTA5 68324,113,2,0,1,6,0,26,20,15,0,0,0,32,11,0
8600000US68325,68325,ZCTA5 68325,101,0,8,0,4,11,23,27,11,0,4,0,11,0,2
8600000US68326,68326,ZCTA5 68326,115,0,1,38,2,6,12,17,20,2,2,3,9,3,0
8600000US68327,68327,ZCTA5 68327,106,19,13,6,10,6,2,19,13,0,0,2,0,9,7
8600000US68328,68328,ZCTA5 68328,217,11,10,6,45,25,15,27,9,5,4,2,0,32,26
8600000US68329,68329,ZCTA5 68329,245,32,20,8,10,22,20,50,17,4,10,0,0,18,34
8600000US68331,68331,ZCTA5 68331,389,21,41,13,58,97,61,66,7,2,0,4,0,12,7
8600000US68332,68332,ZCTA5 68332,39,0,1,0,9,2,15,1,0,0,0,0,10,1,0
8600000US68333,68333,ZCTA5 68333,3997,199,328,221,342,236,391,504,216,251,81,76,21,472,659
8600000US68335,68335,ZCTA5 68335,192,2,5,7,16,12,47,33,32,2,1,3,0,24,8
8600000US68336,68336,ZCTA5 68336,295,0,21,4,29,42,72,58,26,15,6,0,0,20,2
8600000US68337,68337,ZCTA5 68337,147,8,9,17,6,24,12,33,6,2,18,2,0,7,3
8600000US68338,68338,ZCTA5 68338,107,5,5,7,5,0,31,29,6,8,2,3,0,2,4
8600000US68339,68339,ZCTA5 68339,670,8,23,11,80,21,135,113,84,22,53,32,0,38,50
8600000US68340,68340,ZCTA5 68340,430,16,16,39,14,39,86,78,65,3,9,14,4,32,15
8600000US68341,68341,ZCTA5 68341,492,27,9,29,26,71,85,41,28,23,14,32,2,39,66
8600000US68342,68342,ZCTA5 68342,212,6,19,11,21,4,24,64,16,15,16,0,0,1,15
8600000US68343,68343,ZCTA5 68343,578,21,24,39,79,110,45,105,31,14,5,0,3,55,47
8600000US68344,68344,ZCTA5 68344,247,9,23,8,14,36,26,28,15,8,4,7,6,50,13
8600000US68345,68345,ZCTA5 68345,107,3,3,1,4,19,13,20,11,17,0,0,0,8,8
8600000US68346,68346,ZCTA5 68346,267,36,7,23,20,33,64,13,3,3,22,0,0,12,31
8600000US68347,68347,ZCTA5 68347,1503,62,31,66,168,113,317,316,201,16,46,11,8,60,88
8600000US68348,68348,ZCTA5 68348,186,1,1,27,41,13,43,37,4,0,0,0,0,9,10
8600000US68349,68349,ZCTA5 68349,516,22,17,17,38,62,80,80,60,31,17,22,4,26,40
8600000US68350,68350,ZCTA5 68350,102,7,0,5,5,14,25,20,9,1,0,0,0,6,10
8600000US68351,68351,ZCTA5 68351,422,13,12,18,49,23,92,114,38,15,4,4,1,24,15
8600000US68352,68352,ZCTA5 68352,2352,102,83,315,101,278,176,482,233,68,61,48,20,296,89
8600000US68354,68354,ZCTA5 68354,490,7,16,30,74,19,112,48,62,32,10,8,14,23,35
8600000US68355,68355,ZCTA5 68355,2421,112,128,218,161,243,315,577,157,101,46,29,0,225,109
8600000US68357,68357,ZCTA5 68357,247,6,8,15,16,28,80,51,5,0,7,9,0,19,3
8600000US68358,68358,ZCTA5 68358,1147,15,33,39,87,368,236,156,45,0,19,26,0,85,38
8600000US68359,68359,ZCTA5 68359,654,21,58,34,67,59,106,143,36,36,36,9,4,27,18
8600000US68360,68360,ZCTA5 68360,298,31,8,9,65,36,62,11,22,0,6,4,0,25,19
8600000US68361,68361,ZCTA5 68361,1007,36,27,64,89,77,182,260,98,41,42,6,0,37,48
8600000US68362,68362,ZCTA5 68362,51,27,0,0,0,3,5,12,0,0,2,0,0,0,2
8600000US68364,68364,ZCTA5 68364,40,3,0,2,2,8,7,5,4,0,2,1,0,4,2
8600000US68365,68365,ZCTA5 68365,126,6,1,9,2,2,20,33,40,0,0,1,1,7,4
8600000US68366,68366,ZCTA5 68366,502,15,28,12,98,48,87,88,20,24,21,0,5,3,53
8600000US68367,68367,ZCTA5 68367,151,29,5,14,4,15,22,18,7,22,6,1,1,2,5
8600000US68368,68368,ZCTA5 68368,253,4,13,25,31,36,77,22,2,3,20,0,0,6,14
8600000US68370,68370,ZCTA5 68370,975,44,15,49,72,111,181,148,106,28,58,44,8,43,68
8600000US68371,68371,ZCTA5 68371,585,16,8,24,42,76,53,160,103,57,9,0,5,32,0
8600000US68372,68372,ZCTA5 68372,1496,74,37,54,119,235,351,188,121,87,81,6,4,72,67
8600000US68375,68375,ZCTA5 68375,17,1,5,0,4,2,3,0,1,0,0,0,0,1,0
8600000US68376,68376,ZCTA5 68376,622,27,21,30,36,71,149,87,78,35,22,1,9,22,34
8600000US68377,68377,ZCTA5 68377,164,5,3,4,18,16,26,49,7,4,3,4,0,5,20
8600000US68378,68378,ZCTA5 68378,344,37,29,34,31,29,40,87,8,10,12,0,0,21,6
8600000US68379,68379,ZCTA5 68379,37,10,0,1,3,7,8,0,1,2,0,0,0,3,2
8600000US68380,68380,ZCTA5 68380,46,5,0,3,7,0,18,9,0,0,0,0,0,2,2
8600000US68381,68381,ZCTA5 68381,79,22,0,4,7,10,9,19,2,0,2,0,0,2,2
8600000US68382,68382,ZCTA5 68382,9,0,3,0,0,1,0,2,0,1,0,0,0,1,1
8600000US68401,68401,ZCTA5 68401,353,6,3,18,33,70,48,70,52,1,10,2,5,24,11
8600000US68402,68402,ZCTA5 68402,712,26,46,45,87,114,141,107,32,13,9,1,6,28,57
8600000US68403,68403,ZCTA5 68403,74,6,4,5,7,11,12,9,2,2,3,0,1,12,0
8600000US68404,68404,ZCTA5 68404,562,0,12,0,47,66,152,135,61,9,18,19,0,0,43
8600000US68405,68405,ZCTA5 68405,1694,40,53,155,162,177,194,406,143,42,26,14,7,88,187
8600000US68406,68406,ZCTA5 68406,231,30,11,33,14,23,39,28,16,4,8,4,0,17,4
8600000US68407,68407,ZCTA5 68407,339,23,0,19,43,70,85,49,23,0,12,1,0,14,0
8600000US68409,68409,ZCTA5 68409,377,13,10,24,73,91,61,56,15,8,7,3,0,4,12
8600000US68410,68410,ZCTA5 68410,4095,405,178,305,230,451,475,540,236,155,105,17,32,577,389
8600000US68413,68413,ZCTA5 68413,322,31,18,17,50,50,32,66,22,0,5,0,2,2,27
8600000US68414,68414,ZCTA5 68414,121,2,22,1,28,17,4,30,11,0,0,0,3,3,0
8600000US68415,68415,ZCTA5 68415,378,7,15,5,21,45,98,81,7,11,7,0,0,19,62
8600000US68416,68416,ZCTA5 68416,127,13,20,10,4,2,13,12,16,15,6,1,0,2,13
8600000US68417,68417,ZCTA5 68417,111,7,8,2,27,4,25,6,2,8,0,2,1,13,6
8600000US68418,68418,ZCTA5 68418,560,26,31,22,62,119,63,79,26,0,59,4,1,31,37
8600000US68419,68419,ZCTA5 68419,157,17,12,1,13,15,28,23,9,1,0,2,0,2,34
8600000US68420,68420,ZCTA5 68420,490,18,43,43,15,47,70,57,50,29,10,27,19,42,20
8600000US68421,68421,ZCTA5 68421,680,36,28,31,63,28,100,72,22,5,37,74,26,90,68
8600000US68422,68422,ZCTA5 68422,241,2,2,18,30,32,68,43,26,3,0,2,9,4,2
8600000US68423,68423,ZCTA5 68423,478,5,32,20,88,49,109,54,28,15,10,0,0,39,29
8600000US68424,68424,ZCTA5 68424,403,11,7,14,13,44,128,97,36,4,23,3,0,4,19
8600000US68428,68428,ZCTA5 68428,620,10,67,36,35,78,92,112,48,13,30,0,0,32,67
8600000US68430,68430,ZCTA5 68430,708,25,12,6,29,57,265,116,41,25,4,3,34,80,11
8600000US68431,68431,ZCTA5 68431,133,4,16,14,2,13,26,14,5,5,13,17,0,3,1
8600000US68433,68433,ZCTA5 68433,65,1,0,11,22,3,4,8,7,0,2,2,0,0,5
8600000US68434,68434,ZCTA5 68434,4153,123,105,294,354,517,654,796,310,143,124,60,32,303,338
8600000US68436,68436,ZCTA5 68436,273,19,9,2,17,33,47,80,23,7,9,1,0,13,13
8600000US68437,68437,ZCTA5 68437,144,3,8,11,7,25,12,38,0,3,3,7,6,19,2
8600000US68438,68438,ZCTA5 68438,60,0,1,5,10,5,14,16,3,0,1,1,2,2,0
8600000US68439,68439,ZCTA5 68439,240,10,17,14,31,16,63,14,22,5,2,0,2,29,15
8600000US68440,68440,ZCTA5 68440,51,3,0,0,7,11,13,6,0,8,0,0,0,0,3
8600000US68441,68441,ZCTA5 68441,68,1,6,0,12,16,16,11,4,0,0,0,0,0,2
8600000US68442,68442,ZCTA5 68442,84,2,5,18,11,0,6,21,12,2,0,0,0,7,0
8600000US68443,68443,ZCTA5 68443,531,46,52,53,60,64,95,41,33,12,11,1,0,27,36
8600000US68444,68444,ZCTA5 68444,29,0,1,0,0,4,18,3,0,0,0,0,0,0,3
8600000US68445,68445,ZCTA5 68445,38,2,0,0,2,3,5,19,3,0,0,0,0,2,2
8600000US68446,68446,ZCTA5 68446,1331,73,123,41,147,151,227,201,64,20,38,26,8,93,119
8600000US68447,68447,ZCTA5 68447,225,8,10,0,13,25,84,28,20,1,6,0,0,9,21
8600000US68448,68448,ZCTA5 68448,189,7,20,3,15,15,27,20,0,7,28,16,0,3,28
8600000US68450,68450,ZCTA5 68450,883,11,75,75,30,56,130,192,75,16,60,6,5,66,86
8600000US68452,68452,ZCTA5 68452,31,0,2,2,6,5,2,7,7,0,0,0,0,0,0
8600000US68453,68453,ZCTA5 68453,142,24,5,11,3,8,18,36,14,0,0,0,0,22,1
8600000US68454,68454,ZCTA5 68454,272,7,4,11,38,33,65,17,13,22,12,1,0,1,48
8600000US68455,68455,ZCTA5 68455,242,0,20,31,52,45,32,12,10,20,0,2,6,0,12
8600000US68456,68456,ZCTA5 68456,544,15,11,31,19,140,97,72,59,11,8,0,8,36,37
8600000US68457,68457,ZCTA5 68457,135,14,15,5,10,26,16,18,5,6,0,0,0,15,5
8600000US68458,68458,ZCTA5 68458,84,0,16,7,0,7,21,12,6,0,2,3,3,0,7
8600000US68460,68460,ZCTA5 68460,352,22,27,43,23,60,44,47,17,10,3,15,0,15,26
8600000US68461,68461,ZCTA5 68461,348,61,0,0,18,76,41,64,6,14,52,0,0,16,0
8600000US68462,68462,ZCTA5 68462,2120,76,56,64,213,267,422,342,195,47,41,69,21,108,199
8600000US68463,68463,ZCTA5 68463,649,38,24,67,69,66,118,124,49,8,26,9,3,24,24
8600000US68464,68464,ZCTA5 68464,307,12,25,18,32,40,75,31,3,10,8,14,7,19,13
8600000US68465,68465,ZCTA5 68465,1068,44,17,64,90,144,168,172,54,24,29,5,1,102,154
8600000US68466,68466,ZCTA5 68466,789,47,29,28,82,56,104,112,87,28,33,13,0,84,86
8600000US68467,68467,ZCTA5 68467,4480,90,123,353,375,591,561,870,348,179,159,117,80,366,268
8600000US68502,68502,ZCTA5 68502,14664,483,307,673,690,1339,1804,2839,1425,844,986,215,169,1221,1669
8600000US68503,68503,ZCTA5 68503,8009,422,153,288,484,501,800,969,951,240,672,357,148,1206,818
